Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.65,0,0.4993886294190695371985304457,0.49938862941907,0.49938862941907,0.49938862941907,0.49938862941907,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,4542774
0.66,0,0.5002273529595734937453884135,0.500227352959574,0.500227352959574,0.500227352959574,0.500227352959574,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,4612662
0.67,0,0.5010661158089342345408509308,0.501066115808934,0.501066115808934,0.501066115808934,0.501066115808934,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,4682552
0.68,0,0.5019046842411077881091035601,0.501904684241108,0.501904684241108,0.501904684241108,0.501904684241108,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,4752440
0.69,0,0.5027434263539798211172275490,0.50274342635398,0.50274342635398,0.50274342635398,0.50274342635398,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,4822329
0.70,0,0.5035820486020619271849640572,0.503582048602062,0.503582048602062,0.503582048602062,0.503582048602062,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,4892218
0.71,0,0.5044209160264860506849436411,0.504420916026486,0.504420916026486,0.504420916026486,0.504420916026486,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,4962106
0.72,0,0.5052597251966665874076801974,0.505259725196667,0.505259725196667,0.505259725196667,0.505259725196667,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5031996
0.73,0,0.5060988382667020472650675153,0.506098838266702,0.506098838266702,0.506098838266702,0.506098838266702,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5101884
0.74,0,0.5069379466315266934974954761,0.506937946631527,0.506937946631527,0.506937946631527,0.506937946631527,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5171773
0.75,0,0.5077772394727780768392527157,0.507777239472778,0.507777239472778,0.507777239472778,0.507777239472778,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5241662
0.76,0,0.5086169038804662686525814877,0.508616903880466,0.508616903880466,0.508616903880466,0.508616903880466,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5311550
0.77,0,0.5094566250208632309252796837,0.509456625020863,0.509456625020863,0.509456625020863,0.509456625020863,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5381440
0.78,0,0.5102967545066487797792949836,0.510296754506649,0.510296754506649,0.510296754506649,0.510296754506649,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5451328
0.79,0,0.5111369732488629368180060049,0.511136973248863,0.511136973248863,0.511136973248863,0.511136973248863,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5521218
0.80,0,0.5119776297417129867539807072,0.511977629741713,0.511977629741713,0.511977629741713,0.511977629741713,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5591106
0.81,0,0.5128184029798893819490504435,0.512818402979889,0.512818402979889,0.512818402979889,0.512818402979889,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5660995
0.82,0,0.5136596361330120540037450944,0.513659636133012,0.513659636133012,0.513659636133012,0.513659636133012,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5730884
0.83,0,0.5145010093839328003115289067,0.514501009383933,0.514501009383933,0.514501009383933,0.514501009383933,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5800772
0.84,0,0.5153428610150128745139051728,0.515342861015013,0.515342861015013,0.515342861015013,0.515342861015013,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5870661
0.85,0,0.5161848691785295498248139349,0.51618486917853,0.51618486917853,0.51618486917853,0.51618486917853,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,5940550
0.86,0,0.5170273720577296507500972618,0.51702737205773,0.51702737205773,0.51702737205773,0.51702737205773,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,6010439
0.87,0,0.5178700451897093743325305295,0.517870045189709,0.517870045189709,0.517870045189709,0.517870045189709,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,6080328
0.88,0,0.5187132260293319664407159345,0.518713226029332,0.518713226029332,0.518713226029332,0.518713226029332,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,6150216
0.89,0,0.5195565860651485118861739584,0.519556586065148,0.519556586065148,0.519556586065148,0.519556586065148,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,6220106
0.90,0,0.5204004639763017968077744282,0.520400463976302,0.520400463976302,0.520400463976302,0.520400463976302,0,0,0,0,14.4592518168473,8.996622147214423292044165911,8.996622147214423292044165911,6289994
0.91,0,0.523939187131341,0.523939187131341,0.523939187131341,0.523939187131341,0.523939187131341,0,0,0,0,14.893491265041,8.99649465165199,8.99141417076558,6359884
0.92,0,0.534555356596457,0.534555356596458,0.534555356596458,0.534555356596458,0.534555356596458,0,0,0,0,15.3277307132348,8.99636715608956,8.98620619431674,6429772
0.93,0,1.02792935004569,1.02792935004569,1.02792935004569,1.02792935004569,1.02792935004569,0,0,0,0,15.7619701614285,8.99623966052712,8.9809982178679,6499661
0.94,0,1.99875308274647,1.99875308274647,1.99875308274647,1.99875308274647,1.99875308274647,0,0,0,0,16.1962096096223,8.99611216496469,8.97579024141905,6569550
0.95,0,2.96957681544727,2.96957681544727,2.96957681544727,2.96957681544727,2.96957681544727,0,0,0,0,16.630449057816,8.99598466940226,8.97058226497021,6639438
0.96,0,3.94040054814806,3.94040054814806,3.94040054814806,3.94040054814806,3.94040054814806,0,0,0,0,17.0646885060098,8.99585717383983,8.96537428852137,6709327
0.97,0,4.91122428084885,4.91122428084885,4.91122428084885,4.91122428084885,4.91122428084885,0,0,0,0,17.4989279542035,8.9957296782774,8.96016631207252,6779216
0.98,0,5.88204801354964,5.88204801354965,5.88204801354965,5.88204801354965,5.88204801354965,0,0,0,0,17.9331674023973,8.99560218271497,8.95495833562368,6849105
0.99,0,6.85287174625044,6.85287174625044,6.85287174625044,6.85287174625044,6.85287174625044,0,0,0,0,18.367406850591,8.99547468715254,8.94975035917484,6918994
1.00,0,7.82369547895123,7.82369547895123,7.82369547895123,7.82369547895123,7.82369547895123,0,0,0,0,18.8016462987848,8.9953471915901,8.944542382726,6988882
1.01,0,8.79451921165202,8.79451921165203,8.79451921165203,8.79451921165203,8.79451921165203,0,0,0,0,19.2358857469785,8.99521969602767,8.93933440627716,7058772
1.02,0,9.76534294435282,9.76534294435282,9.76534294435282,9.76534294435282,9.76534294435282,0,0,0,0,19.6701251951723,8.99509220046524,8.93412642982831,7128660
1.03,0,10.7361666770536,10.7361666770536,10.7361666770536,10.7361666770536,10.7361666770536,0,0,0,0,20.104364643366,8.99496470490281,8.92891845337947,7198549
1.04,0,11.7069904097544,11.7069904097544,11.7069904097544,11.7069904097544,11.7069904097544,0,0,0,0,20.5386040915597,8.99483720934037,8.92371047693063,7268438
1.05,0,12.677814142455196838210945671,12.6778141424552,12.6778141424552,12.6778141424552,12.6778141424552,0,0.000000,0.000000,0,20.972843539753495952161252702,8.994709713777942707196271251,8.918502500481787745111627363,7338326
1.06,0,12.671894143677269411287460906,12.6718941436773,12.6718941436773,12.6718941436773,12.6718941436773,0,0.000000,0.000000,0,21.016349539753495952161252702,9.027080723254641657802155441,8.950217229240798341656805378,7408215
1.07,0,12.666092328119168017394412080,12.6660923281192,12.6660923281192,12.6660923281192,12.6660923281192,0,0.000000,0.000000,0,21.051750539753495952161252702,9.058780527644485505002973527,8.981250470574423621586010866,7478104
1.08,0,12.660418458347499092680210614,12.6604184583475,12.6604184583475,12.6604184583475,12.6604184583475,0,0.000000,0.000000,0,21.083683539753495952161252702,9.088784722002177623124796312,9.010619981454000532321968239,7547994
1.09,0,12.654852298596921427806961182,12.6548522985969,12.6548522985969,12.6548522985969,12.6548522985969,0,0.000000,0.000000,0,21.114177539753495952161252702,9.11687170683266757422338203,9.038116821059973638043235138,7617882
1.10,0,12.649403603683163541102508782,12.6494036036832,12.6494036036832,12.6494036036832,12.6494036036832,0,0.000000,0.000000,0,21.144194539753495952161252702,9.143078371526851727944386217,9.063780251486795133039681373,7687771
1.11,0,12.644072130611700202086099818,12.6440721306117,12.6440721306117,12.6440721306117,12.6440721306117,0,0.000000,0.000000,0,21.174176539753495952161252702,9.167552874883616708292174537,9.087756162986663693393412391,7757660
1.12,0,12.638837634259613834592711129,12.6388376342596,12.6388376342596,12.6388376342596,12.6388376342596,0,0.000000,0.000000,0,21.204349539753495952161252702,9.190447948132363924425956164,9.110194143582631291622434692,7827548
1.13,0,12.633709863280051080575294775,12.6337098632801,12.6337098632801,12.6337098632801,12.6337098632801,0,0.000000,0.000000,0,21.234775539753495952161252702,9.21194151078046093507321369,9.131267755608372045459337468,7897438
1.14,0,12.628688572410104449025204459,12.6286885724101,12.6286885724101,12.6286885724101,12.6286885724101,0,0.000000,0.000000,0,21.265502539753505952161252702,9.232168740287819811176176768,9.151108855551107013788568061,7967326
1.15,0,12.623763507423055854446735023,12.6237635074231,12.6237635074231,12.6237635074231,12.6237635074231,0,0.000000,0.000000,0,21.255215539753495952161252702,9.248443174986952305399082772,9.166939403405652303957526231,8037215
1.16,0,12.618042816613209009726046174,12.6180428166132,12.6180428166132,12.6180428166132,12.6180428166132,0,0.000000,0.000000,0,21.171214539753495952161252702,9.258690055653228992793125775,9.176607107083452800468040527,8107104
1.17,0,12.612388948887489623056417089,12.6123889488875,12.6123889488875,12.6123889488875,12.6123889488875,0,0.000000,0.000000,0,21.087757539753495952161252702,9.268127149272178921086082669,9.185482836807365950275486982,8176992
1.18,0,12.606834348696044505101918790,12.606834348696,12.606834348696,12.606834348696,12.606834348696,0,0.000000,0.000000,0,21.007141539753495952161252702,9.27701143152668624332197216,9.193826455219579464992189424,8246881
1.19,0,12.600990282568778850731867125,12.6009902825688,12.6009902825688,12.6009902825688,12.6009902825688,0,0.000000,0.000000,0,20.929126539753495952161252702,9.285371468856538500292524777,9.201665306911461290628703643,8316770
1.20,0,12.594003881091399694357025304,12.5940038810914,12.5940038810914,12.5940038810914,12.5940038810914,0,0.000000,0.000000,0,20.853457539753495952161252702,9.293273075514250273519533406,9.209062922088062212459528675,8386660
1.21,0,12.587229823477354794012200978,12.5872298234774,12.5872298234774,12.5872298234774,12.5872298234774,0,0.000000,0.000000,0,20.779940539753505952161252702,9.300735365128366180380259379,9.216037496065124150973801395,8456548
1.22,0,12.580649705507260017318013461,12.5806497055073,12.5806497055073,12.5806497055073,12.5806497055073,0,0.000000,0.000000,0,20.708411539753505952161252702,9.307815951281336176358755993,9.222644822960085546556861065,8526437
1.23,0,12.574242997282017571364636760,12.574242997282,12.574242997282,12.574242997282,12.574242997282,0,0.000000,0.000000,0,20.638700539753505952161252702,9.314526027387057314198764806,9.228895391290508700776680179,8596326
1.24,0,12.568013112098865152948571974,12.5680131120989,12.5680131120989,12.5680131120989,12.5680131120989,0,0.000000,0.000000,0,20.570676539753505952161252702,9.320908560680427115299256927,9.234830777857197119538912276,8666214
1.25,0,12.561945078849503149803723769,12.5619450788495,12.5619450788495,12.5619450788495,12.5619450788495,0,0.000000,0.000000,0,20.504207539753505952161252702,9.326984594836878614609235107,9.240471160381640702890314551,8736103
1.26,0,12.556025104689659249097066557,12.5560251046897,12.5560251046897,12.5560251046897,12.5560251046897,0,0.000000,0.000000,0,20.439187539753505952161252702,9.332775956060210278028076078,9.245837561413975330826054626,8805992
1.27,0,12.550270375910254110163681191,12.5502703759103,12.5502703759103,12.5502703759103,12.5502703759103,0,0.000000,0.000000,0,20.375521539753505952161252702,9.338299930032381182042383086,9.250946604016515825208121491,8875881
1.28,0,12.544658527002847014546529136,12.5446585270028,12.5446585270028,12.5446585270028,12.5446585270028,0,0.000000,0.000000,0,20.313107539753505952161252702,9.343572761295364623618755733,9.255813846688864054457079639,8945770
1.29,0,12.539197595457561404144643128,12.5391975954576,12.5391975954576,12.5391975954576,12.5391975954576,0,0.000000,0.000000,0,20.251864539753505952161252702,9.348625657016480555751037196,9.260469491218249875144208408,9015658
1.30,0,12.533875720788108142656701572,12.5338757207881,12.5338757207881,12.5338757207881,12.5338757207881,0,0.000000,0.000000,0,20.191730539753505952161252702,9.353456184499876164801001667,9.264911041677565436798059528,9085547
1.31,0,12.528691782886322312342214580,12.5286917828863,12.5286917828863,12.5286917828863,12.5286917828863,0,0.000000,0.000000,0,20.132620539753505952161252702,9.358084096294727842922814184,9.269157495069693375770017994,9155436
1.32,0,12.523654249879049427629599216,12.523654249879,12.523654249879,12.523654249879,12.523654249879,0,0.000000,0.000000,0,20.074496539753505952161252702,9.362529989393244529467825533,9.273228861880242260671647763,9225325
1.33,0,12.518742243454104802486496775,12.5187422434541,12.5187422434541,12.5187422434541,12.5187422434541,0,0.000000,0.000000,0,20.017280539753505952161252702,9.366793491633565569522566318,9.277124546097909732307058204,9295214
1.34,0,12.513964611960138322371952282,12.5139646119601,12.5139646119601,12.5139646119601,12.5139646119601,0,0.000000,0.000000,0,19.960929539753505952161252702,9.370885007130976781132199171,9.28085459030790912019233678,9365103
1.35,0,12.509320709693383349445684785,12.5093207096934,12.5093207096934,12.5093207096934,12.5093207096934,0,0.000000,0.000000,0,19.905391539753505952161252702,9.374820569462768820859858271,9.284434467292243138225215689,9434992
1.36,0,12.504799581565787082561395933,12.5047995815658,12.5047995815658,12.5047995815658,12.5047995815658,0,0.000000,0.000000,0,19.850628539753505952161252702,9.378608634511498940489370529,9.287872326375347643427947225,9504880
1.37,0,12.500410646615872176492813558,12.5004106466159,12.5004106466159,12.5004106466159,12.5004106466159,0,0.000000,0.000000,0,19.796603539753505952161252702,9.382256295209393472725363779,9.291174987503946587059993254,9574769
1.38,0,12.496143293007807829720606726,12.4961432930078,12.4961432930078,12.4961432930078,12.4961432930078,0,0.000000,0.000000,0,19.743273539753505952161252702,9.385769821020591812351881544,9.294348434633964302821053908,9644658
1.39,0,12.492006965956928597432850526,12.4920069659569,12.4920069659569,12.4920069659569,12.4920069659569,0,0.000000,0.000000,0,19.690594539753505952161252702,9.389154461726782052107666312,9.297397647598741252534971513,9714547
1.40,0,12.487981062520952035008808678,12.487981062521,12.487981062521,12.487981062521,12.487981062521,0,0.000000,0.000000,0,19.638558539753505952161252702,9.392417558693228455926193421,9.300329803469136965334893628,9784435
1.41,0,12.484075122332138207954370364,12.4840751223321,12.4840751223321,12.4840751223321,12.4840751223321,0,0.000000,0.000000,0,19.587114539753505952161252702,9.395561901630454344686344978,9.303147444410198252137661599,9854324
1.42,0,12.480288727948206256159072338,12.4802887279482,12.4802887279482,12.4802887279482,12.4802887279482,0,0.000000,0.000000,0,19.536233539753505952161252702,9.398593576296447345930206406,9.305856417073150101908812107,9924213
1.43,0,12.476621597261047458058385863,12.476621597261,12.476621597261,12.476621597261,12.476621597261,0,0.000000,0.000000,0,19.485911539753505952161252702,9.401525964356556915920639163,9.30846978038626299916308024,9994102
