Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.26,0,0.5934218769612787425202557900,0.593421876961279,0.593421876961279,0.593421876961279,0.593421876961279,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,1817109
0.27,0,0.5940731261763454266404549773,0.594073126176346,0.594073126176346,0.594073126176346,0.594073126176346,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,1886998
0.28,0,0.5946981058368427948588489292,0.594698105836843,0.594698105836843,0.594698105836843,0.594698105836843,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,1956887
0.29,0,0.5953001075581983357293660439,0.595300107558198,0.595300107558198,0.595300107558198,0.595300107558198,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2026776
0.30,0,0.5958818689480192617772691649,0.595881868948019,0.595881868948019,0.595881868948019,0.595881868948019,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2096665
0.31,0,0.5964458246144839181772291849,0.596445824614484,0.596445824614484,0.596445824614484,0.596445824614484,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2166554
0.32,0,0.5969939834526873168877841767,0.596993983452687,0.596993983452687,0.596993983452687,0.596993983452687,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2236442
0.33,0,0.5975282429766269122077472360,0.597528242976627,0.597528242976627,0.597528242976627,0.597528242976627,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2306331
0.34,0,0.5980500951125930978215806905,0.598050095112593,0.598050095112593,0.598050095112593,0.598050095112593,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2376220
0.35,0,0.5985609656353293724362907774,0.598560965635329,0.598560965635329,0.598560965635329,0.598560965635329,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2446109
0.36,0,0.5990621114936131509547339216,0.599062111493613,0.599062111493613,0.599062111493613,0.599062111493613,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2515998
0.37,0,0.5995545146411624497443253617,0.599554514641162,0.599554514641162,0.599554514641162,0.599554514641162,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2585886
0.38,0,0.6000391878528773316074089430,0.600039187852877,0.600039187852877,0.600039187852877,0.600039187852877,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2655775
0.39,0,0.6005169282145515097268777018,0.600516928214552,0.600516928214552,0.600516928214552,0.600516928214552,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2725664
0.40,0,0.6009885119207322266334645854,0.600988511920732,0.600988511920732,0.600988511920732,0.600988511920732,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2795553
0.41,0,0.6014545260571211639164950706,0.601454526057121,0.601454526057121,0.601454526057121,0.601454526057121,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2865442
0.42,0,0.6019155991691085111264104689,0.601915599169108,0.601915599169108,0.601915599169108,0.601915599169108,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,2935330
0.43,0,0.6023722783924428566962528859,0.602372278392443,0.602372278392443,0.602372278392443,0.602372278392443,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3005220
0.44,0,0.6028249950375540474201858758,0.602824995037554,0.602824995037554,0.602824995037554,0.602824995037554,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3075108
0.45,0,0.6032742018373529742753562674,0.603274201837353,0.603274201837353,0.603274201837353,0.603274201837353,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3144997
0.46,0,0.6037202303448190039635075571,0.603720230344819,0.603720230344819,0.603720230344819,0.603720230344819,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3214886
0.47,0,0.6041634231032084807695343212,0.604163423103209,0.604163423103209,0.604163423103209,0.604163423103209,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3284775
0.48,0,0.6046040759786761572583356809,0.604604075978676,0.604604075978676,0.604604075978676,0.604604075978676,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3354664
0.49,0,0.6050425217028685250220561144,0.605042521702868,0.605042521702868,0.605042521702868,0.605042521702868,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3424552
0.50,0,0.6054789179004559999926540874,0.605478917900456,0.605478917900456,0.605478917900456,0.605478917900456,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3494441
0.51,0,0.6059135567956333811422202865,0.605913556795634,0.605913556795634,0.605913556795634,0.605913556795634,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3564330
0.52,0,0.6063466019348643928703286212,0.606346601934864,0.606346601934864,0.606346601934864,0.606346601934864,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3634219
0.53,0,0.6067782713747700008973973280,0.60677827137477,0.60677827137477,0.60677827137477,0.60677827137477,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3704108
0.54,0,0.6072086594165249069949175904,0.607208659416525,0.607208659416525,0.607208659416525,0.607208659416525,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3773997
0.55,0,0.6076379581117222785333290875,0.607637958111722,0.607637958111722,0.607637958111722,0.607637958111722,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3843886
0.56,0,0.6080663300443708123077594651,0.608066330044371,0.608066330044371,0.608066330044371,0.608066330044371,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3913774
0.57,0,0.6084938593266151773688809216,0.608493859326615,0.608493859326615,0.608493859326615,0.608493859326615,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,3983663
0.58,0,0.6089206950368220183464535025,0.608920695036822,0.608920695036822,0.608920695036822,0.608920695036822,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4053552
0.59,0,0.6093468695199336421185189146,0.609346869519934,0.609346869519934,0.609346869519934,0.609346869519934,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4123440
0.60,0,0.6097725421455789381863546700,0.609772542145579,0.609772542145579,0.609772542145579,0.609772542145579,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4193330
0.61,0,0.6110821540173383316112912273,0.611082154017338,0.611082154017338,0.611082154017338,0.611082154017338,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4263218
0.62,0,0.6123596687459166766914521744,0.612359668745917,0.612359668745917,0.612359668745917,0.612359668745917,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4333107
0.63,0,0.6136368765922634160810398071,0.613636876592264,0.613636876592264,0.613636876592264,0.613636876592264,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4402996
0.64,0,0.6149138345840224915894456304,0.614913834584023,0.614913834584023,0.614913834584023,0.614913834584023,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4472885
0.65,0,0.6161906501971601188001819453,0.61619065019716,0.61619065019716,0.61619065019716,0.61619065019716,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4542774
0.66,0,0.6174672943633437253595657446,0.617467294363344,0.617467294363344,0.617467294363344,0.617467294363344,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4612662
0.67,0,0.6187439778383841161675540934,0.618743977838384,0.618743977838384,0.618743977838384,0.618743977838384,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4682552
0.68,0,0.6200204668962373197483325542,0.620020466896237,0.620020466896237,0.620020466896237,0.620020466896237,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4752440
0.69,0,0.6212971296347890027689823746,0.621297129634789,0.621297129634789,0.621297129634789,0.621297129634789,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4822329
0.70,0,0.6225736725085507588492447143,0.622573672508551,0.622573672508551,0.622573672508551,0.622573672508551,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4892218
0.71,0,0.6238504872253592991167137472,0.623850487225359,0.623850487225359,0.623850487225359,0.623850487225359,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,4962106
0.72,0,0.6251272170212194858519761350,0.62512721702122,0.62512721702122,0.62512721702122,0.62512721702122,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5031996
0.73,0,0.6264042507169345957218892844,0.626404250716935,0.626404250716935,0.626404250716935,0.626404250716935,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5101884
0.74,0,0.6276812797074388919668430767,0.627681279707439,0.627681279707439,0.627681279707439,0.627681279707439,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5171773
0.75,0,0.6289584931743699253211261478,0.62895849317437,0.62895849317437,0.62895849317437,0.62895849317437,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5241662
0.76,0,0.6302360782077377671469807513,0.630236078207738,0.630236078207738,0.630236078207738,0.630236078207738,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5311550
0.77,0,0.6315137199738143794322047788,0.631513719973814,0.631513719973814,0.631513719973814,0.631513719973814,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5381440
0.78,0,0.6327917700852795782987459102,0.63279177008528,0.63279177008528,0.63279177008528,0.63279177008528,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5451328
0.79,0,0.6340699361198781521049463805,0.634069936119878,0.634069936119878,0.634069936119878,0.634069936119878,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5521218
0.80,0,0.6353485132384078520534469143,0.635348513238408,0.635348513238408,0.635348513238408,0.635348513238408,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5591106
0.81,0,0.6366272071022638972610424821,0.636627207102264,0.636627207102264,0.636627207102264,0.636627207102264,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5660995
0.82,0,0.6379063608810662193282629645,0.637906360881066,0.637906360881066,0.637906360881066,0.637906360881066,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5730884
0.83,0,0.6391856547576666156485726083,0.639185654757667,0.639185654757667,0.639185654757667,0.639185654757667,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5800772
0.84,0,0.6404654270144263398634747059,0.640465427014426,0.640465427014426,0.640465427014426,0.640465427014426,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5870661
0.85,0,0.6417453558036226651869092995,0.641745355803623,0.641745355803623,0.641745355803623,0.641745355803623,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,5940550
0.86,0,0.6430258059752071828796820753,0.643025805975207,0.643025805975207,0.643025805975207,0.643025805975207,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,6010439
0.87,0,0.6443063997328665564746411745,0.644306399732867,0.644306399732867,0.644306399732867,0.644306399732867,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,6080328
0.88,0,0.6455875011981687985953524110,0.645587501198169,0.645587501198169,0.645587501198169,0.645587501198169,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,6150216
0.89,0,0.6468687818596649940533362665,0.646868781859665,0.646868781859665,0.646868781859665,0.646868781859665,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,6220106
0.90,0,0.6481505803964979289874625678,0.648150580396498,0.648150580396498,0.648150580396498,0.648150580396498,0,0,0,0,17.1842253411332,8.507844001545881627252535869,8.507844001545881627252535869,6289994
0.91,0,0.652558004343194,0.652558004343194,0.652558004343194,0.652558004343194,0.652558004343194,0,0,0,0,17.7339906210412,8.50334738886814,8.49992547230554,6359884
0.92,0,0.665780276183283,0.665780276183283,0.665780276183283,0.665780276183283,0.665780276183283,0,0,0,0,18.2837559009492,8.4988507761904,8.49200694306519,6429772
0.93,0,1.1648628619795,1.1648628619795,1.1648628619795,1.1648628619795,1.1648628619795,0,0,0,0,18.8335211808573,8.49435416351266,8.48408841382484,6499661
0.94,0,2.14319462581179,2.14319462581179,2.14319462581179,2.14319462581179,2.14319462581179,0,0,0,0,19.3832864607653,8.48985755083492,8.4761698845845,6569550
0.95,0,3.12152638964409,3.12152638964409,3.12152638964409,3.12152638964409,3.12152638964409,0,0,0,0,19.9330517406733,8.48536093815719,8.46825135534415,6639438
0.96,0,4.09985815347639,4.09985815347639,4.09985815347639,4.09985815347639,4.09985815347639,0,0,0,0,20.4828170205813,8.48086432547945,8.46033282610381,6709327
0.97,0,5.07818991730869,5.07818991730869,5.07818991730869,5.07818991730869,5.07818991730869,0,0,0,0,21.0325823004893,8.47636771280171,8.45241429686346,6779216
0.98,0,6.05652168114099,6.05652168114099,6.05652168114099,6.05652168114099,6.05652168114099,0,0,0,0,21.5823475803974,8.47187110012397,8.44449576762312,6849105
0.99,0,7.03485344497329,7.0348534449733,7.0348534449733,7.0348534449733,7.0348534449733,0,0,0,0,22.1321128603054,8.46737448744623,8.43657723838277,6918994
1.00,0,8.01318520880559,8.0131852088056,8.0131852088056,8.0131852088056,8.0131852088056,0,0,0,0,22.6818781402134,8.46287787476849,8.42865870914242,6988882
1.01,0,8.99151697263789,8.9915169726379,8.9915169726379,8.9915169726379,8.9915169726379,0,0,0,0,23.2316434201214,8.45838126209075,8.42074017990208,7058772
1.02,0,9.96984873647019,9.9698487364702,9.9698487364702,9.9698487364702,9.9698487364702,0,0,0,0,23.7814087000294,8.45388464941301,8.41282165066173,7128660
1.03,0,10.9481805003025,10.9481805003025,10.9481805003025,10.9481805003025,10.9481805003025,0,0,0,0,24.3311739799375,8.44938803673527,8.40490312142139,7198549
1.04,0,11.9265122641348,11.9265122641348,11.9265122641348,11.9265122641348,11.9265122641348,0,0,0,0,24.8809392598455,8.44489142405753,8.39698459218104,7268438
1.05,0,12.904844027967096251995676558,12.9048440279671,12.9048440279671,12.9048440279671,12.9048440279671,0,0.000000,0.000000,0,25.430704539753495952161252702,8.440394811379791162144528002,8.389066062940692746249347699,7338326
1.06,0,12.906111593237718717962414312,12.9061115932377,12.9061115932377,12.9061115932377,12.9061115932377,0,0.000000,0.000000,0,25.474210539753495952161252702,8.470502332924574256189794928,8.418636620529865888637345558,7408215
1.07,0,12.907876678296654316959588006,12.9078766782967,12.9078766782967,12.9078766782967,12.9078766782967,0,0.000000,0.000000,0,25.509611539753495952161252702,8.499696375013332335367740455,8.447297805860071324814289454,7478104
1.08,0,12.910142893746991185135609058,12.910142893747,12.910142893747,12.910142893747,12.910142893747,0,0.000000,0.000000,0,25.541544539753495952161252702,8.527278128815984245131031959,8.474374354182953008397423189,7547994
1.09,0,12.912885059005662913152582147,12.9128850590057,12.9128850590057,12.9128850590057,12.9128850590057,0,0.000000,0.000000,0,25.572038539753495952161252702,8.553137744290043287573682397,8.499762612122748188603758929,7617882
1.10,0,12.916108958565445919338352265,12.9161089585654,12.9161089585654,12.9161089585654,12.9161089585654,0,0.000000,0.000000,0,25.602055539753495952161252702,8.577346432025091071024963163,8.523534141865733476229521419,7687771
1.11,0,12.919811178400142473212165820,12.9198111784001,12.9198111784001,12.9198111784001,12.9198111784001,0,0.000000,0.000000,0,25.632037539753495952161252702,8.600050190405944891054989743,8.545832721826453925662276895,7757660
1.12,0,12.921444458162249707904034968,12.9214444581622,12.9214444581622,12.9214444581622,12.9214444581622,0,0.000000,0.000000,0,25.634955539753495952161252702,8.624253207824465176486727347,8.569542931634036649797502471,7827548
1.13,0,12.913282864815379146776841134,12.9132828648154,12.9132828648154,12.9132828648154,12.9132828648154,0,0.000000,0.000000,0,25.573778539753495952161252702,8.65399600800449023440378981,8.598540198787497478305296824,7897438
1.14,0,12.905619791881233208116973337,12.9056197918812,12.9056197918812,12.9056197918812,12.9056197918812,0,0.000000,0.000000,0,25.567253539753505952161252702,8.676829054274268371112570981,8.62088711046274009755580705,7967326
1.15,0,12.898377302086897006428726420,12.8983773020869,12.8983773020869,12.8983773020869,12.8983773020869,0,0.000000,0.000000,0,25.551706539753495952161252702,8.691933925259844145770420169,8.635645520758676640712952207,8037215
1.16,0,12.890610872092541354598260090,12.8906108720925,12.8906108720925,12.8906108720925,12.8906108720925,0,0.000000,0.000000,0,25.480764539753495952161252702,8.698308877476756564892258865,8.64173153432666522057575914,8107104
1.17,0,12.883141236278260460818853525,12.8831412362783,12.8831412362783,12.8831412362783,12.8831412362783,0,0.000000,0.000000,0,25.420223539753495952161252702,8.702834446833274005807652139,8.646028269551564419917273114,8176992
1.18,0,12.875967338533415435754577746,12.8759673385334,12.8759673385334,12.8759673385334,12.8759673385334,0,0.000000,0.000000,0,25.367113539753495952161252702,8.706353587912782561170016986,8.649355159982303734434280618,8246881
1.19,0,12.868529333823606609728145389,12.8685293338236,12.8685293338236,12.8685293338236,12.8685293338236,0,0.000000,0.000000,0,25.317921539753495952161252702,8.709250246377593241804899912,8.652080605647434796276251651,8316770
1.20,0,12.859721186133372283833867654,12.8597211861334,12.8597211861334,12.8597211861334,12.8597211861334,0,0.000000,0.000000,0,25.270379539753495952161252702,8.711801949214968025743375923,8.654471387459462923057474097,8386660
1.21,0,12.851258061646483341635440292,12.8512580616465,12.8512580616465,12.8512580616465,12.8512580616465,0,0.000000,0.000000,0,25.223092539753505952161252702,8.71416045459051115321119701,8.656672994483565566966017814,8456548
1.22,0,12.843105838949756821868951236,12.8431058389498,12.8431058389498,12.8431058389498,12.8431058389498,0,0.000000,0.000000,0,25.175213539753505952161252702,8.716452479211881113720924977,8.658807571449299014178615835,8526437
1.23,0,12.835230687512423602740043116,12.8352306875124,12.8352306875124,12.8352306875124,12.8352306875124,0,0.000000,0.000000,0,25.126226539753505952161252702,8.71872961584185464949077,8.660924424599052100919237521,8596326
1.24,0,12.827624654068030552160685653,12.827624654068,12.827624654068,12.827624654068,12.827624654068,0,0.000000,0.000000,0,25.075866539753505952161252702,8.721046040043717928840104474,8.663075937216886387688273695,8666214
1.25,0,12.820263011354425128980252129,12.8202630113544,12.8202630113544,12.8202630113544,12.8202630113544,0,0.000000,0.000000,0,25.024008539753505952161252702,8.723422278570185194771220911,8.665281857030049024995969109,8736103
1.26,0,12.813123527661712400776220893,12.8131235276617,12.8131235276617,12.8131235276617,12.8131235276617,0,0.000000,0.000000,0,24.970636539753505952161252702,8.725870336960182203388443629,8.667553833775034629808530762,8805992
1.27,0,12.806216053384577779409070787,12.8062160533846,12.8062160533846,12.8062160533846,12.8062160533846,0,0.000000,0.000000,0,24.915792539753505952161252702,8.728393226121260203879955183,8.669894843970118516323996068,8875881
1.28,0,12.799511806438969726832267213,12.799511806439,12.799511806439,12.799511806439,12.799511806439,0,0.000000,0.000000,0,24.859552539753505952161252702,8.73098741260668054961207596,8.672301538023304105203350076,8945770
1.29,0,12.793013192613366856060311524,12.7930131926134,12.7930131926134,12.7930131926134,12.7930131926134,0,0.000000,0.000000,0,24.802011539753505952161252702,8.733662671611997127238824248,8.674783638512827978899374945,9015658
1.30,0,12.786703377131401301907350746,12.7867033771314,12.7867033771314,12.7867033771314,12.7867033771314,0,0.000000,0.000000,0,24.743292539753505952161252702,8.736399451809517917808255384,8.677322235394678549911305056,9085547
1.31,0,12.780576836052512317748363611,12.7805768360525,12.7805768360525,12.7805768360525,12.7805768360525,0,0.000000,0.000000,0,24.683498539753505952161252702,8.739195517025395737975221526,8.679915323506398412698570095,9155436
1.32,0,12.774638123430690089127235806,12.7746381234307,12.7746381234307,12.7746381234307,12.7746381234307,0,0.000000,0.000000,0,24.622762539753505952161252702,8.742051810196402778387650969,8.682564085361295361967733407,9225325
1.33,0,12.768862865045452601127077242,12.7688628650455,12.7688628650455,12.7688628650455,12.7688628650455,0,0.000000,0.000000,0,24.561175539753505952161252702,8.744950888402909788444274306,8.685251616897410451269543678,9295214
1.34,0,12.763256777753906919617436884,12.7632567777539,12.7632567777539,12.7632567777539,12.7632567777539,0,0.000000,0.000000,0,24.498852539753505952161252702,8.747886170360084824786886734,8.687971707723156847543521946,9365103
1.35,0,12.757816406108131159283431765,12.7578164061081,12.7578164061081,12.7578164061081,12.7578164061081,0,0.000000,0.000000,0,24.435888539753505952161252702,8.750855869534681078501758536,8.690722796396503651683584819,9434992
1.36,0,12.752528263886798899389267471,12.7525282638868,12.7525282638868,12.7525282638868,12.7525282638868,0,0.000000,0.000000,0,24.372378539753505952161252702,8.753853985347366732877932021,8.693499203963051578558921829,9504880
1.37,0,12.747399483674268965824140454,12.7473994836743,12.7473994836743,12.7473994836743,12.7473994836743,0,0.000000,0.000000,0,24.308412539753505952161252702,8.756873559328352434609514114,8.696294308311728620299597219,9574769
1.38,0,12.742417382508242528184188398,12.7424173825082,12.7424173825082,12.7424173825082,12.7424173825082,0,0.000000,0.000000,0,24.244061539753505952161252702,8.759908288427724733140405154,8.699102087345816988203667825,9644658
1.39,0,12.737589533002899712772955015,12.7375895330029,12.7375895330029,12.7375895330029,12.7375895330029,0,0.000000,0.000000,0,24.179388539753505952161252702,8.762951455078895980565296322,8.701916098712471244346843506,9714547
1.40,0,12.732893623458283346085172645,12.7328936234583,12.7328936234583,12.7328936234583,12.7328936234583,0,0.000000,0.000000,0,24.114482539753505952161252702,8.765999967656636047632021427,8.70473351773993863347731392,9784435
1.41,0,12.728337635187970574037234407,12.728337635188,12.728337635188,12.728337635188,12.728337635188,0,0.000000,0.000000,0,24.049381539753505952161252702,8.769045915646901151364185721,8.707546682516893690815188216,9854324
1.42,0,12.723919736181037789044075039,12.723919736181,12.723919736181,12.723919736181,12.723919736181,0,0.000000,0.000000,0,23.984135539753505952161252702,8.772086784731430208561823204,8.710353243389313987615298632,9924213
1.43,0,12.719638349132670149951669745,12.7196383491327,12.7196383491327,12.7196383491327,12.7196383491327,0,0.000000,0.000000,0,23.918815539753505952161252702,8.775126030428859123957928741,8.713156746731414724287393691,9994102
